,0,1,2,3,4,5,6,7,8
49,usf0031_RMLO_L1_MS_M.jpg,0.180275,1.0,0.772834,0.183285,0.139344,0.131303,0.122866,0.0699962
996,usf1283_LCC_L1_CL_M.jpg,0.390899,1.0,0.730917,0.52798,0.34677,0.355841,0.344329,0.308034
2146,usf3031_RCC_L2_MS_B.jpg,0.562485,1.0,0.921395,0.589825,0.568674,0.555242,0.558766,0.524876
182,usf0126_RMLO_L1_CL_M.jpg,0.314675,1.0,0.813721,0.257937,0.243863,0.222057,0.222664,0.178997
1497,usf1636_LMLO_L1_CL_M.jpg,0.228707,1.0,0.789871,0.182269,0.152738,0.152035,0.142356,0.0680599
2724,usf4093_LMLO_L1_MS_M.jpg,0.21152,1.0,0.699708,0.19928,0.0880874,0.107021,0.118682,0.0424082
1649,usf1735_LMLO_L1_CL_B.jpg,0.251199,1.0,0.779697,0.222692,0.131175,0.145395,0.133472,0.0545445
994,usf1263_RCC_L1_MS_M.jpg,0.206388,1.0,0.700825,0.218157,0.125285,0.127282,0.134305,0.0644019
1756,usf1789_LMLO_L1_MS_B.jpg,0.14999,1.0,0.574486,0.364781,0.0977545,0.138258,0.126438,0.0849912
2851,usf4168_LCC_L1_CL_B.jpg,0.196615,1.0,0.683277,0.297828,0.101671,0.118501,0.139915,0.0666083
416,usf0280_LCC_L1_CL_B.jpg,0.446872,1.0,0.84584,0.454638,0.416023,0.406978,0.408746,0.374462
1990,usf1922_RCC_L1_MS_B.jpg,0.214118,1.0,0.719785,0.167215,0.0950408,0.107668,0.108633,0.0416651
2197,usf3062_LCC_L1_MS_M.jpg,0.285295,1.0,0.81491,0.287438,0.242967,0.234783,0.24096,0.183917
379,usf0252_RMLO_L1_MS_B.jpg,0.29059,1.0,0.818692,0.186207,0.168536,0.131871,0.132284,0.0900312
1414,usf1588_LCC_L1_CL_M.jpg,0.237332,1.0,0.721165,0.252975,0.103445,0.128179,0.117189,0.0578954
629,usf0389_LCC_L1_MS_B.jpg,0.342057,1.0,0.83713,0.328567,0.305679,0.281131,0.287036,0.238724
748,usf0503_LMLO_L1_CL_B.jpg,0.118491,1.0,0.786891,0.201205,0.151047,0.13642,0.149347,0.0807912
1615,usf1718_RCC_L1_MS_B.jpg,0.208401,1.0,0.789225,0.167244,0.109352,0.112767,0.128321,0.036273
2617,usf4036_RMLO_L1_MS_M.jpg,0.17051,1.0,0.698248,0.229949,0.0968559,0.122902,0.116619,0.047417
295,usf0195_RMLO_L1_MS_M.jpg,0.540387,1.0,0.876747,0.468,0.459351,0.443937,0.444343,0.408477
939,usf1226_RCC_L1_CL_M.jpg,0.218957,1.0,0.728665,0.160864,0.0937876,0.102026,0.116084,0.0370128
1653,usf1737_RMLO_L1_MS_B.jpg,0.217623,1.0,0.722902,0.238271,0.0984502,0.119615,0.120274,0.0502222
2127,usf3026_RMLO_L1_MS_M.jpg,0.299613,1.0,0.814183,0.154824,0.139588,0.131474,0.127397,0.0594208
1553,usf1678_LMLO_L1_MS_M.jpg,0.235419,1.0,0.597176,0.324199,0.162338,0.18053,0.175944,0.129515
2695,usf4078_LMLO_L1_MS_B.jpg,0.208434,1.0,0.628005,0.21421,0.0776062,0.106013,0.103167,0.050382
2216,usf3072_LMLO_L1_MS_M.jpg,0.16082,1.0,0.782863,0.18098,0.139851,0.123826,0.134483,0.0704902
54,usf0035_RCC_L1_MS_M.jpg,0.234459,1.0,0.830748,0.186429,0.15054,0.134163,0.130898,0.0785584
1208,usf1470_LCC_L1_CL_M.jpg,0.173556,1.0,0.642163,0.284362,0.0916079,0.129995,0.116725,0.0603864
2369,usf3397_LMLO_L1_CL_M.jpg,0.176342,1.0,0.779449,0.189428,0.132675,0.12257,0.135123,0.0690517
1786,usf1806_LMLO_L1_CL_B.jpg,0.401562,1.0,0.853386,0.343305,0.336076,0.325378,0.323029,0.257327
2683,usf4072_LCC_L1_MS_B.jpg,0.37286,1.0,0.848317,0.323162,0.299946,0.287327,0.293809,0.223303
532,usf0336_RMLO_L1_MS_B.jpg,0.225527,1.0,0.830766,0.169349,0.162731,0.130167,0.131741,0.0746643
2891,usf4200_RMLO_L1_CL_M.jpg,0.235828,1.0,0.703429,0.174941,0.0890709,0.10572,0.108377,0.0443993
1357,usf1553_LCC_L1_CL_B.jpg,0.176902,1.0,0.577999,0.30076,0.0804915,0.115762,0.107244,0.0639577
502,usf0322_RMLO_L1_MS_B.jpg,0.168031,1.0,0.788775,0.179292,0.148569,0.134384,0.125145,0.0763855
430,usf0285_RCC_L1_CL_B.jpg,0.21183,1.0,0.769333,0.163608,0.127374,0.111,0.11773,0.0629618
2192,usf3059_RCC_L1_CL_M.jpg,0.342888,1.0,0.862143,0.356025,0.335592,0.315181,0.318686,0.270151
2768,usf4116_LCC_L1_CL_M.jpg,0.410304,1.0,0.831317,0.375629,0.338472,0.324094,0.334942,0.272115
223,usf0154_RCC_L1_MS_M.jpg,0.310575,1.0,0.852271,0.24336,0.23269,0.2097,0.204261,0.154098
1633,usf1727_RCC_L1_MS_M.jpg,0.207964,1.0,0.659394,0.246948,0.0859951,0.116925,0.11283,0.0541903
144,usf0099_RCC_L1_CL_M.jpg,0.464851,1.0,0.87857,0.446308,0.433422,0.417047,0.420338,0.378543
528,usf0335_LMLO_L1_CL_B.jpg,0.149492,1.0,0.794825,0.183891,0.145853,0.129496,0.139054,0.0726917
2344,usf3376_LMLO_L1_MS_M.jpg,0.245706,1.0,0.796619,0.18818,0.152552,0.12339,0.140225,0.0804461
666,usf0405_LMLO_L1_CL_B.jpg,0.204702,1.0,0.784946,0.181969,0.128308,0.114359,0.137426,0.0627408
1998,usf1926_LCC_L1_CL_B.jpg,0.533325,1.0,0.862474,0.508672,0.483899,0.477237,0.472836,0.429455
2107,usf3021_LCC_L3_MS_M.jpg,0.171724,1.0,0.793988,0.167859,0.139501,0.120839,0.128338,0.0649242
3373,5202743.jpg,0.34463,1.0,0.854728,0.56172,0.380277,0.430233,0.434732,0.300582
2980,mdb223_90.png,0.0497152,0.980839,1.0,0.274061,0.226692,0.247476,0.218475,0.104404
274,usf0183_RMLO_L1_MS_M.jpg,0.219776,1.0,0.834682,0.188956,0.166995,0.140736,0.134479,0.0852454
983,usf1258_RMLO_L2_CL_M.jpg,0.180542,1.0,0.6345,0.323128,0.0959689,0.126194,0.129375,0.0716152
825,usf1144_RMLO_L1_MS_M.jpg,0.221891,1.0,0.64724,0.208579,0.0817188,0.103891,0.108081,0.0522645
327,usf0215_LCC_L1_MS_M.jpg,0.281897,1.0,0.823052,0.356746,0.313614,0.305625,0.309607,0.258072
2241,usf3080_LCC_L1_MS_M.jpg,0.300797,1.0,0.80633,0.29515,0.257068,0.245726,0.250552,0.20087
2642,usf4049_RMLO_L1_MS_M.jpg,0.211001,1.0,0.694901,0.224571,0.0879588,0.116995,0.112573,0.0478596
820,usf1142_LCC_L1_MS_M.jpg,0.239443,1.0,0.719817,0.250222,0.101452,0.129272,0.123022,0.0562909
2380,usf3403_RCC_L1_MS_M.jpg,0.302514,1.0,0.841231,0.156771,0.165949,0.125007,0.133988,0.072059
3310,5190628.jpg,0.32939,1.0,0.869294,0.410262,0.411079,0.423363,0.333894,0.255501
1278,usf1508_RCC_L1_CL_M.jpg,0.192441,1.0,0.700147,0.197502,0.088784,0.114325,0.119729,0.0368977
2139,usf3029_LMLO_L4_MS_M.jpg,0.196201,1.0,0.789335,0.18223,0.137328,0.122725,0.130397,0.0719829
773,usf1113_RCC_L1_CL_M.jpg,0.222977,1.0,0.737585,0.198954,0.0985458,0.117113,0.115261,0.0462807
1647,usf1734_RCC_L1_CL_B.jpg,0.364821,1.0,0.843713,0.324684,0.306622,0.275931,0.285969,0.216153
2755,usf4109_LMLO_L1_MS_M.jpg,0.226447,1.0,0.711983,0.166259,0.0922438,0.101744,0.116898,0.038598
1067,usf1391_LCC_L1_CL_B.jpg,0.387107,1.0,0.803973,0.338907,0.290496,0.297583,0.288886,0.231313
1201,usf1466_LMLO_L1_CL_M.jpg,0.191313,1.0,0.600645,0.280228,0.0792803,0.113501,0.105977,0.0606337
692,usf0458_RCC_L2_CL_B.jpg,0.234712,1.0,0.826186,0.190376,0.178669,0.141063,0.145454,0.0936519
2227,usf3076_LCC_L1_MS_M.jpg,0.292149,1.0,0.824546,0.341661,0.284823,0.270933,0.27837,0.233191
2499,usf3499_RCC_L1_MS_M.jpg,0.176264,1.0,0.789643,0.165147,0.140363,0.120839,0.126067,0.0676682
847,usf1157_LMLO_L1_MS_M.jpg,0.205398,1.0,0.72406,0.209833,0.097592,0.121827,0.115936,0.0458029
893,usf1188_RMLO_L1_CL_M.jpg,0.231598,1.0,0.759644,0.16629,0.104097,0.108321,0.119415,0.039751
1967,usf1907_RCC_L1_CL_M.jpg,0.206197,1.0,0.708898,0.193907,0.0909798,0.110288,0.112918,0.0414191
1896,usf1870_LCC_L1_CL_B.jpg,0.21788,1.0,0.684125,0.179988,0.0846585,0.105615,0.107811,0.0422462
2631,usf4044_RCC_L1_CL_B.jpg,0.202611,1.0,0.719891,0.173166,0.0922909,0.111976,0.111546,0.0378793
2913,mdb080_22.png,0.00271616,0.922137,1.0,0.221187,0.578773,0.339153,0.364959,0.0675849
3106,4161046.jpg,0.0584216,1.0,0.72922,0.302751,0.141247,0.192503,0.188853,0.0351894
2063,usf1999_RMLO_L1_MS_M.jpg,0.183035,1.0,0.611352,0.282081,0.0835397,0.113991,0.117621,0.05911
1816,usf1821_LMLO_L1_MS_M.jpg,0.183085,1.0,0.684852,0.18911,0.0895026,0.117323,0.106483,0.0426744
2777,usf4121_RCC_L1_MS_M.jpg,0.213765,1.0,0.711596,0.169863,0.0894034,0.105465,0.111041,0.0387986
3455,31215143.jpg,0.052712,1.0,0.779603,0.284544,0.170861,0.220009,0.179863,0.0368215
2091,usf3013_RCC_L1_MS_M.jpg,0.318759,1.0,0.877447,0.255686,0.22361,0.212542,0.212379,0.150177
1563,usf1683_RMLO_L1_MS_B.jpg,0.226616,1.0,0.748279,0.195641,0.0992714,0.114498,0.119408,0.0435863
2299,usf3147_LMLO_L1_CL_B.jpg,0.164746,1.0,0.754006,0.188989,0.133841,0.120163,0.132381,0.073574
3191,5153835.jpg,0.111548,1.0,0.843929,0.239317,0.194601,0.156458,0.232145,0.0323626
2746,usf4105_RCC_L1_CL_M.jpg,0.458359,1.0,0.831151,0.436279,0.35694,0.361074,0.366075,0.316552
3160,5113316.jpg,0.0895385,1.0,0.858801,0.253511,0.18695,0.181355,0.212436,0.0340716
2799,usf4133_RCC_L1_MS_M.jpg,0.527942,1.0,0.81071,0.610175,0.460563,0.485927,0.476784,0.442337
695,usf0466_LCC_L1_CL_B.jpg,0.384831,1.0,0.836378,0.397251,0.372076,0.354381,0.363844,0.315824
701,usf0476_LCC_L1_CL_B.jpg,0.565735,1.0,0.90215,0.536455,0.508825,0.495825,0.501647,0.465316
2321,usf3364_LCC_L2_CL_B.jpg,0.195032,1.0,0.781737,0.171115,0.132407,0.123174,0.11941,0.0648663
3422,5213727.jpg,0.0499177,1.0,0.754381,0.326485,0.149413,0.203733,0.20893,0.0396715
2132,usf3027_LMLO_L2_CL_M.jpg,0.591707,1.0,0.945159,0.583669,0.56279,0.552865,0.551125,0.514386
3317,5191228.jpg,0.252199,1.0,0.874504,0.469264,0.340092,0.377524,0.379717,0.218643
233,usf0157_LMLO_L2_MS_M.jpg,0.157063,1.0,0.791178,0.206109,0.151153,0.132818,0.145604,0.0854492
1287,usf1512_RMLO_L1_MS_M.jpg,0.217652,1.0,0.64027,0.237796,0.0870198,0.105459,0.106799,0.0548672
2795,usf4130_LCC_L1_CL_M.jpg,0.385448,1.0,0.833285,0.319288,0.301334,0.288625,0.286502,0.225062
856,usf1163_RCC_L1_MS_M.jpg,0.348789,1.0,0.757828,0.364992,0.291156,0.286194,0.287217,0.232841
2116,usf3024_RMLO_L1_MS_B.jpg,0.367963,1.0,0.884907,0.323289,0.313665,0.290468,0.297318,0.237428
1820,usf1824_LMLO_L1_CL_M.jpg,0.188084,1.0,0.664476,0.200868,0.0827985,0.11182,0.109102,0.043112
1323,usf1534_LMLO_L1_MS_M.jpg,0.185784,1.0,0.613168,0.28691,0.0811263,0.12099,0.112185,0.0581309
2523,usf3509_LMLO_L2_CL_M.jpg,0.291803,1.0,0.812786,0.163422,0.166755,0.120289,0.130221,0.0790982
2855,usf4170_RCC_L1_CL_B.jpg,0.176307,1.0,0.709325,0.181253,0.0915141,0.112189,0.120299,0.0372402
2337,usf3372_LCC_L1_MS_M.jpg,0.162683,1.0,0.784442,0.173296,0.140189,0.12402,0.128832,0.0688439
1284,usf1511_RMLO_L1_MS_M.jpg,0.211855,1.0,0.684865,0.186316,0.0824475,0.104297,0.113146,0.0391957
2574,usf4016_LMLO_L1_MS_B.jpg,0.220815,1.0,0.753644,0.176698,0.0987547,0.112057,0.118898,0.0393992
1273,usf1504_RMLO_L1_MS_M.jpg,0.231988,1.0,0.722617,0.265403,0.106662,0.124448,0.132862,0.0610532
1239,usf1484_LMLO_L1_CL_B.jpg,0.163617,1.0,0.580555,0.260329,0.0759139,0.117194,0.105437,0.0525714
1384,usf1568_LMLO_L1_MS_B.jpg,0.23218,1.0,0.711427,0.165444,0.0896448,0.110595,0.107286,0.0397473
861,usf1165_LMLO_L1_MS_M.jpg,0.151471,1.0,0.573651,0.275762,0.0800115,0.115873,0.10974,0.0586214
53,usf0034_RMLO_L1_MS_M.jpg,0.200066,1.0,0.767682,0.172939,0.133773,0.120904,0.117483,0.0704168
3163,5113636.jpg,0.109267,1.0,0.876057,0.286712,0.258712,0.261996,0.247895,0.0834789
1292,usf1515_RCC_L1_MS_B.jpg,0.211902,1.0,0.740181,0.164519,0.0987798,0.106668,0.114336,0.0368582
3168,5113852.jpg,0.112193,1.0,0.757549,0.269818,0.151862,0.1349,0.210915,0.0361754
2613,usf4034_LMLO_L1_MS_M.jpg,0.184521,1.0,0.703218,0.188311,0.0911493,0.108164,0.123534,0.038997
2317,usf3362_RMLO_L1_CL_B.jpg,0.150557,1.0,0.783889,0.182526,0.144017,0.133773,0.12667,0.0719266
2668,usf4064_RMLO_L1_MS_B.jpg,0.287582,1.0,0.547982,0.438202,0.159508,0.193378,0.186442,0.156403
997,usf1283_LMLO_L1_CL_M.jpg,0.355006,1.0,0.822418,0.363806,0.282662,0.280808,0.271619,0.212635
3396,5205052.jpg,0.111389,1.0,0.727091,0.270711,0.144022,0.215647,0.129958,0.0430744
1534,usf1665_LMLO_L1_MS_M.jpg,0.199455,1.0,0.679131,0.185938,0.0866372,0.109105,0.105625,0.044159
1253,usf1493_LCC_L1_CL_B.jpg,0.175989,1.0,0.655054,0.275796,0.095274,0.128674,0.117643,0.0625691
621,usf0386_RCC_L1_MS_B.jpg,0.402267,1.0,0.866799,0.401212,0.391372,0.373623,0.376189,0.331076
3402,5210604.jpg,0.0831692,1.0,0.757026,0.291714,0.149973,0.206012,0.157689,0.0433584
2279,usf3110_LMLO_L2_CL_B.jpg,0.204627,1.0,0.791059,0.18622,0.149729,0.119765,0.145657,0.0784358
451,usf0304_RCC_L2_CL_B.jpg,0.193315,1.0,0.743369,0.191447,0.121266,0.117716,0.118563,0.0647486
253,usf0169_RMLO_L1_CL_M.jpg,0.177861,1.0,0.783724,0.190052,0.154911,0.130762,0.13052,0.087778
129,usf0087_LMLO_L3_CL_M.jpg,0.197958,1.0,0.769196,0.169685,0.129432,0.114148,0.124432,0.0644448
152,usf0102_RCC_L1_MS_M.jpg,0.381087,1.0,0.843232,0.363055,0.344504,0.323907,0.325052,0.28342
2512,usf3504_RMLO_L1_MS_M.jpg,0.25828,1.0,0.795247,0.140924,0.128561,0.118727,0.112619,0.0487578
1285,usf1512_LCC_L1_MS_B.jpg,0.412089,1.0,0.814826,0.388268,0.348164,0.34708,0.344845,0.290413
1345,usf1546_RMLO_L1_CL_B.jpg,0.256016,1.0,0.798599,0.188372,0.124588,0.129732,0.136418,0.0488673
1326,usf1536_LCC_L1_MS_M.jpg,0.179649,1.0,0.643553,0.304611,0.0950977,0.128362,0.121417,0.0668193
705,usf0479_RCC_L1_MS_B.jpg,0.180893,1.0,0.734408,0.195997,0.122454,0.11774,0.122993,0.0689107
1098,usf1408_LMLO_L1_MS_B.jpg,0.169198,1.0,0.546939,0.372197,0.0868124,0.131491,0.123764,0.0840157
1458,usf1615_RCC_L1_MS_B.jpg,0.168499,1.0,0.581237,0.285212,0.080107,0.114057,0.11494,0.0619642
1769,usf1797_LCC_L1_CL_B.jpg,0.208846,1.0,0.737014,0.185264,0.0973258,0.117012,0.113127,0.0404805
865,usf1167_RMLO_L1_CL_M.jpg,0.188872,1.0,0.699593,0.198723,0.0945365,0.115054,0.118656,0.0436189
2357,usf3391_LMLO_L1_MS_M.jpg,0.217311,1.0,0.791837,0.155103,0.133199,0.115099,0.120863,0.0599029
1030,usf1371_RMLO_L1_MS_B.jpg,0.183783,1.0,0.599119,0.272499,0.0782609,0.108591,0.111413,0.0577803
1007,usf1332_LCC_L1_CL_B.jpg,0.173535,1.0,0.629155,0.214448,0.0784226,0.106256,0.113006,0.0449746
1739,usf1782_LMLO_L1_CL_B.jpg,0.198671,1.0,0.756949,0.17568,0.105837,0.124587,0.112167,0.0365075
1590,usf1705_RCC_L1_CL_B.jpg,0.222357,1.0,0.711504,0.240236,0.0984093,0.116074,0.119928,0.0533264
2983,mdb226_93.png,0.0589643,0.998614,1.0,0.240052,0.293087,0.237958,0.265174,0.122119
1734,usf1780_RCC_L1_CL_M.jpg,0.198872,1.0,0.698945,0.178077,0.0894483,0.108159,0.109775,0.0414639
926,usf1218_RMLO_L1_MS_M.jpg,0.272345,1.0,0.719749,0.257308,0.181488,0.1832,0.18942,0.129113
3204,5161705.jpg,0.076486,1.0,0.757299,0.293269,0.144501,0.173324,0.187469,0.0430413
2978,mdb219_88.png,0.0666342,0.933463,1.0,0.21604,0.351883,0.319695,0.202946,0.111839
1852,usf1843_RMLO_L1_MS_B.jpg,0.18964,1.0,0.655245,0.203885,0.0789816,0.110365,0.109474,0.0418137
2615,usf4035_RMLO_L1_MS_B.jpg,0.182879,1.0,0.568435,0.365804,0.0858436,0.13532,0.119472,0.0814167
1917,usf1881_RCC_L1_MS_B.jpg,0.196692,1.0,0.688065,0.200312,0.0865318,0.110103,0.116303,0.0423268
1162,usf1442_LCC_L1_MS_B.jpg,0.198681,1.0,0.7016,0.19895,0.0893683,0.115415,0.11014,0.0416195
105,usf0069_RCC_L1_MS_M.jpg,0.266255,1.0,0.848949,0.205278,0.186895,0.161277,0.162876,0.105094
407,usf0275_RMLO_L1_MS_B.jpg,0.166473,1.0,0.785807,0.181962,0.146858,0.129897,0.127222,0.078362
1356,usf1552_LMLO_L1_CL_B.jpg,0.204132,1.0,0.659571,0.215744,0.0830227,0.110692,0.107073,0.0480972
74,usf0046_LMLO_L1_MS_M.jpg,0.174601,1.0,0.716373,0.216723,0.1277,0.122641,0.128847,0.0815638
2136,usf3029_LMLO_L1_MS_B.jpg,0.163096,1.0,0.788786,0.196314,0.143161,0.131142,0.136732,0.0778144
300,usf0198_RMLO_L1_CL_M.jpg,0.190733,1.0,0.819996,0.192608,0.173886,0.158851,0.153368,0.0918639
1886,usf1864_LCC_L1_CL_B.jpg,0.210603,1.0,0.675805,0.188979,0.0863178,0.105535,0.108562,0.0472979
715,usf0483_LCC_L1_CL_B.jpg,0.253141,1.0,0.760702,0.279148,0.191463,0.179175,0.184375,0.143937
2605,usf4031_LCC_L1_MS_B.jpg,0.164762,1.0,0.466545,0.453354,0.080866,0.134241,0.123724,0.104931
653,usf0398_RCC_L1_CL_B.jpg,0.178722,1.0,0.801469,0.178176,0.148718,0.125833,0.131154,0.0757386
172,usf0115_RMLO_L1_MS_M.jpg,0.470054,1.0,0.876972,0.377241,0.376998,0.354579,0.35291,0.307407
2073,usf3003_RCC_L1_CL_M.jpg,0.390259,1.0,0.899945,0.289203,0.291665,0.262284,0.263917,0.199061
213,usf0149_RCC_L1_MS_M.jpg,0.249372,1.0,0.810769,0.198268,0.15941,0.137882,0.131779,0.0909286
1630,usf1725_LMLO_L1_MS_M.jpg,0.214232,1.0,0.761519,0.153977,0.104241,0.113751,0.107879,0.036359
888,usf1185_RCC_L1_CL_M.jpg,0.213064,1.0,0.675742,0.283518,0.0989241,0.131264,0.124362,0.063285
2529,usf3514_LCC_L1_MS_M.jpg,0.241519,1.0,0.813179,0.171946,0.145006,0.11825,0.131139,0.0682105
1755,usf1789_LCC_L1_MS_B.jpg,0.193281,1.0,0.706621,0.210702,0.0963694,0.116096,0.114536,0.0471387
3257,5172734.jpg,0.254475,1.0,0.86974,0.397905,0.343753,0.356133,0.324966,0.209424
2967,mdb198_76.png,0.156044,0.977019,1.0,0.260776,0.173499,0.159257,0.246899,0.0716149
3213,5165112.jpg,0.124187,1.0,0.770216,0.280806,0.164811,0.177757,0.168447,0.0377067
1872,usf1855_LMLO_L1_MS_B.jpg,0.342574,1.0,0.712315,0.401297,0.300242,0.313847,0.305179,0.262021
3150,5111530.jpg,0.0763387,1.0,0.825647,0.284543,0.251208,0.287487,0.209168,0.0809369
468,usf0308_RMLO_L1_MS_B.jpg,0.266747,1.0,0.789779,0.195436,0.163264,0.131522,0.132912,0.0981685
2150,usf3033_LCC_L1_MS_M.jpg,0.302346,1.0,0.829325,0.273254,0.228643,0.213712,0.209552,0.165894
3087,4154715.jpg,0.134682,1.0,0.840071,0.253325,0.186487,0.211821,0.142642,0.040123
635,usf0390_RCC_L1_MS_B.jpg,0.232231,1.0,0.821543,0.181602,0.164336,0.130227,0.139045,0.0825968
2182,usf3053_RCC_L2_MS_M.jpg,0.171387,1.0,0.796462,0.170113,0.141685,0.12476,0.126479,0.0667123
2447,usf3468_RMLO_L1_CL_B.jpg,0.293368,1.0,0.851424,0.306384,0.29588,0.265737,0.267562,0.220134
1698,usf1762_RCC_L1_CL_B.jpg,0.220405,1.0,0.815539,0.192351,0.187459,0.169667,0.1672,0.0868845
517,usf0331_LMLO_L1_MS_B.jpg,0.231629,1.0,0.808842,0.19078,0.156866,0.126349,0.137522,0.0842879
1043,usf1378_LMLO_L1_CL_B.jpg,0.189184,1.0,0.645942,0.208229,0.0816425,0.113841,0.103104,0.0441499
2477,usf3489_RCC_L1_CL_B.jpg,0.263353,1.0,0.831308,0.170933,0.171793,0.128917,0.134259,0.0807518
3240,5171142.jpg,0.267114,1.0,0.886065,0.418048,0.405025,0.37947,0.395605,0.252084
2526,usf3510_LMLO_L1_CL_M.jpg,0.174388,1.0,0.780963,0.176034,0.135723,0.118696,0.132639,0.0671509
734,usf0493_RMLO_L1_CL_B.jpg,0.432201,1.0,0.854078,0.423547,0.407612,0.400598,0.387975,0.353294
560,usf0364_LMLO_L2_MS_B.jpg,0.239983,1.0,0.778081,0.205282,0.176161,0.159239,0.166524,0.112458
1587,usf1700_RMLO_L1_MS_M.jpg,0.209598,1.0,0.72875,0.194848,0.114482,0.122861,0.126851,0.051301
3043,4144838.jpg,0.0889616,1.0,0.71099,0.290954,0.139233,0.13543,0.221163,0.0426932
3212,5165041.jpg,0.104364,1.0,0.733151,0.302924,0.135677,0.183707,0.164972,0.0352878
1722,usf1774_LCC_L1_CL_B.jpg,0.229562,1.0,0.639287,0.243794,0.0820954,0.106739,0.110611,0.0566019
97,usf0064_RCC_L1_CL_M.jpg,0.198633,1.0,0.807149,0.17121,0.144262,0.123707,0.128691,0.0697758
55,usf0035_RMLO_L1_MS_M.jpg,0.210489,1.0,0.821195,0.197872,0.150569,0.136155,0.136456,0.0822552
43,usf0024_RMLO_L1_MS_B.jpg,0.198416,1.0,0.774957,0.169967,0.133643,0.120177,0.118803,0.0672081
3037,4144124.jpg,0.199694,1.0,0.882977,0.305972,0.344614,0.275242,0.30689,0.12167
1881,usf1861_RCC_L1_CL_B.jpg,0.215759,1.0,0.671721,0.209291,0.0842535,0.113448,0.105763,0.0480699
1658,usf1741_LCC_L1_CL_B.jpg,0.21735,1.0,0.761812,0.167739,0.104115,0.116359,0.113474,0.0417697
1572,usf1688_LCC_L1_MS_B.jpg,0.218419,1.0,0.716755,0.174368,0.0909262,0.110114,0.108321,0.0417519
2066,usf2001_RMLO_L1_MS_B.jpg,0.200348,1.0,0.712237,0.177053,0.0897355,0.103265,0.118086,0.0374299
3046,4145131.jpg,0.176025,1.0,0.799604,0.270401,0.220651,0.174802,0.230149,0.0755291
1203,usf1467_RMLO_L1_MS_M.jpg,0.167143,1.0,0.607339,0.28486,0.0790902,0.114118,0.119405,0.052078
3071,4152428.jpg,0.201678,1.0,0.844727,0.393234,0.258831,0.291357,0.264767,0.144255
700,usf0474_RMLO_L1_MS_B.jpg,0.214398,1.0,0.827585,0.188808,0.152275,0.133495,0.130232,0.078989
1548,usf1675_RMLO_L1_CL_M.jpg,0.194927,1.0,0.728296,0.238538,0.110364,0.121063,0.12741,0.0539808
1481,usf1627_LMLO_L1_MS_M.jpg,0.158704,1.0,0.597739,0.241543,0.0808571,0.122964,0.10653,0.0518877
280,usf0186_LMLO_L1_MS_B.jpg,0.1993,1.0,0.795225,0.195785,0.146337,0.126422,0.138174,0.0794602
1034,usf1373_LMLO_L1_MS_B.jpg,0.326507,1.0,0.802848,0.275606,0.222621,0.233273,0.227435,0.165148
1833,usf1833_LCC_L1_MS_B.jpg,0.150597,1.0,0.546792,0.27935,0.0777068,0.112102,0.109223,0.0610213
3430,5215506.jpg,0.197378,1.0,0.898053,0.331939,0.356208,0.324755,0.282455,0.119273
3437,5220815.jpg,0.106406,1.0,0.729453,0.28619,0.137542,0.180828,0.155987,0.0346618
1478,usf1626_LCC_L1_CL_M.jpg,0.146042,1.0,0.542495,0.356123,0.0845953,0.123816,0.121997,0.0778498
1957,usf1902_LCC_L1_MS_M.jpg,0.202705,1.0,0.734156,0.16015,0.0966688,0.112926,0.107501,0.0378827
2874,usf4186_LCC_L1_CL_M.jpg,0.226102,1.0,0.764914,0.146827,0.104578,0.113048,0.114178,0.0360984
2478,usf3489_RMLO_L1_CL_B.jpg,0.283734,1.0,0.840798,0.175374,0.175441,0.130604,0.136575,0.0842688
2785,usf4125_LMLO_L1_MS_M.jpg,0.205433,1.0,0.707372,0.172921,0.0890687,0.10356,0.115215,0.0389484
1062,usf1388_RMLO_L1_MS_B.jpg,0.189137,1.0,0.73737,0.234463,0.107929,0.122171,0.127615,0.0482023
508,usf0327_RCC_L1_MS_B.jpg,0.267626,1.0,0.843345,0.162381,0.162349,0.131411,0.125428,0.0703705
161,usf0106_LCC_L1_CL_M.jpg,0.180658,1.0,0.747608,0.195383,0.13464,0.122786,0.127538,0.0784905
2094,usf3013_RMLO_L2_MS_M.jpg,0.274412,1.0,0.855027,0.220803,0.194472,0.185208,0.182079,0.11785
1026,usf1369_LMLO_L1_MS_B.jpg,0.333567,1.0,0.650788,0.496174,0.244475,0.280919,0.284605,0.236611
432,usf0286_RCC_L1_MS_B.jpg,0.208135,1.0,0.776128,0.16943,0.139696,0.115995,0.123115,0.0731334
2993,mdb244_103.png,0.233973,0.869921,1.0,0.222488,0.236218,0.190893,0.246848,0.0800188
810,usf1135_LMLO_L1_MS_M.jpg,0.215923,1.0,0.664937,0.194195,0.0812302,0.106734,0.10448,0.045631
1388,usf1570_RMLO_L1_CL_M.jpg,0.382889,1.0,0.845659,0.325613,0.312323,0.301319,0.303756,0.239479
3147,5111121.jpg,0.120902,1.0,0.793098,0.285059,0.205236,0.264669,0.170454,0.0545686
1811,usf1819_RMLO_L1_CL_M.jpg,0.3581,1.0,0.838822,0.317588,0.307974,0.288368,0.298531,0.22619
611,usf0384_RCC_L1_MS_B.jpg,0.280608,1.0,0.834414,0.175508,0.168502,0.137268,0.129199,0.0802036
