,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256
755,usf0507_LCC_L1_MS_B.jpg,0.00625,0.000746,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,6e-06,3.6e-05,0.000267,0.001245,0.003112,0.003326,0.002245,0.002234,0.00286,0.003503,0.003408,0.003323,0.003305,0.002816,0.002541,0.002678,0.003048,0.00362,0.00389,0.004468,0.004951,0.005073,0.004898,0.004675,0.004828,0.004983,0.005288,0.005316,0.004941,0.00468,0.004129,0.003995,0.00401,0.004137,0.004271,0.004438,0.004828,0.005533,0.006755,0.009013,0.012522,0.015919,0.018871,0.020385,0.021095,0.020597,0.018765,0.017912,0.0169,0.016857,0.016953,0.016925,0.016881,0.016965,0.016833,0.016577,0.016719,0.016864,0.017065,0.017442,0.017293,0.01712,0.016478,0.016264,0.016729,0.016857,0.016651,0.017148,0.017428,0.016983,0.016731,0.016215,0.015679,0.015004,0.014141,0.013224,0.012502,0.011937,0.011401,0.010757,0.010345,0.009622,0.009085,0.008799,0.008257,0.007924,0.007442,0.007091,0.006809,0.006779,0.006522,0.00677,0.006905,0.007017,0.007,0.006916,0.006632,0.006269,0.005856,0.005283,0.004751,0.004123,0.003557,0.003161,0.002669,0.002429,0.002071,0.001762,0.001582,0.001386,0.001263,0.001,0.000907,0.000691,0.000518,0.000414,0.000332,0.000277,0.000226,0.000192,0.000164,0.000127,0.000161,0.000134,0.000112,9.5e-05,8.7e-05,8.6e-05,7.8e-05,5.2e-05,5.1e-05,4.1e-05,5e-05,3.4e-05,2.8e-05,2.9e-05,3.3e-05,2.7e-05,2.2e-05,9e-06,1.7e-05,2e-05,1.3e-05,1.3e-05,1.6e-05,1.7e-05,1.3e-05,3e-05,1.5e-05,3.1e-05,4.7e-05,3.6e-05,2.8e-05,3e-05,3.2e-05,3.3e-05,3.6e-05,4.9e-05,4.8e-05,4.2e-05,3.9e-05,4.8e-05,5.3e-05,5.9e-05,6.9e-05,5.2e-05,4.2e-05,5.5e-05,5e-05,3.4e-05,6.6e-05,6.6e-05,7.6e-05,9.8e-05,0.000111,0.000101,0.000132,0.000134,0.000302,0.000489,4.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,usf1397_RMLO_L1_MS_B.jpg,0.0,0.0,0.0,0.0,0.0,1.51492e-06,0.0,0.0,0.0,7.5746e-07,7.5746e-07,7.5746e-07,0.0,7.5746e-07,7.5746e-07,2.27238e-06,3.02984e-06,7.5746e-07,3.02984e-06,1.51492e-06,4.54476e-06,1.51492e-06,3.02984e-06,2.27238e-06,7.5746e-06,4.54476e-06,9.84699e-06,9.84699e-06,1.51492e-05,1.66641e-05,3.7873e-05,4.69625e-05,6.28692e-05,7.27162e-05,8.86229e-05,0.000102257,0.000115891,0.000125738,0.000153764,0.000184063,0.000258294,0.000234813,0.000317376,0.000324951,0.000385547,0.000405999,0.000443114,0.000484017,0.000489319,0.000487047,0.000524163,0.000558248,0.000591577,0.000580215,0.000602181,0.000636267,0.000672625,0.000690046,0.000767307,0.000843811,0.000868807,0.00086502,0.000881684,0.000930919,0.000965762,0.00102636,0.00114755,0.0012233,0.00131798,0.00126193,0.0012642,0.0011165,0.00110059,0.00112483,0.00119603,0.00127026,0.00139221,0.00136343,0.00152174,0.00160657,0.00156037,0.00161869,0.00157779,0.00149523,0.00157628,0.00163005,0.00180048,0.00196561,0.0019497,0.00199439,0.0021724,0.00216406,0.00218452,0.00211937,0.00213604,0.00207014,0.00217315,0.00220194,0.00204666,0.00186032,0.00193228,0.00190501,0.00199515,0.00210953,0.00235191,0.00217012,0.00212165,0.00208377,0.00206938,0.00221254,0.0022239,0.00238373,0.00270338,0.00278518,0.0031071,0.00323284,0.0034116,0.00339494,0.00344493,0.00339872,0.00353431,0.00358355,0.00385926,0.0042645,0.00462884,0.00488183,0.00533101,0.00571352,0.00604756,0.00573473,0.00579684,0.00637024,0.00695803,0.00772382,0.00856082,0.00895924,0.0099394,0.0104764,0.0109392,0.0113937,0.0118383,0.0121557,0.0126943,0.0126329,0.0133548,0.0132707,0.013551,0.0134048,0.0134623,0.0130601,0.0135722,0.0138911,0.0141418,0.0136093,0.0136593,0.0131563,0.0128867,0.0120467,0.0113445,0.0107287,0.0105863,0.00974018,0.00918118,0.00876382,0.00852976,0.00839418,0.00815482,0.00816012,0.00820481,0.00825026,0.00814043,0.00823662,0.00880775,0.00886001,0.00933721,0.00900014,0.0088888,0.00841993,0.00843129,0.00843735,0.0083101,0.00838963,0.00864565,0.0088585,0.0091736,0.00896303,0.00917209,0.00896454,0.00872216,0.00839948,0.00823284,0.00806089,0.00832828,0.00828889,0.00861687,0.00887668,0.00956294,0.0100204,0.010737,0.0108817,0.0112331,0.0115899,0.0110014,0.0103318,0.00963944,0.0092751,0.0086964,0.0078276,0.00745568,0.0070815,0.00695273,0.00621648,0.00526056,0.00402893,0.00334873,0.00268141,0.00194061,0.00120209,0.000926374,0.000740796,0.000680199,0.000465081,0.000242387,9.01378e-05,3.93879e-05,4.54476e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,usf1465_RCC_L1_CL_M.jpg,0.00378579,0.00141342,0.000894561,0.000559763,0.000417361,0.00042645,0.000411301,0.00043554,0.000455234,0.00043857,0.000508256,0.000484017,0.000532495,0.000520375,0.000555976,0.000555976,0.000563551,0.000570368,0.000543857,0.00057264,0.000505984,0.000512043,0.0004772,0.000508256,0.000467353,0.000474928,0.000453719,0.000425693,0.000369641,0.000340857,0.000320406,0.000291622,0.000290107,0.000256779,0.000249204,0.000256022,0.00023254,0.000231025,0.000195425,0.000202242,0.000206029,0.000219664,0.000212089,0.000240115,0.000236328,0.000288592,0.000307529,0.000339342,0.000434782,0.000475685,0.000583245,0.000612028,0.000696864,0.000777154,0.000890016,0.00100439,0.00103015,0.00105514,0.00106196,0.00110438,0.00120739,0.00113543,0.00115664,0.00104151,0.00110968,0.00114074,0.00104908,0.00108241,0.00109605,0.00110741,0.00117406,0.00117179,0.0011574,0.00114604,0.00117255,0.00115816,0.00120815,0.00127405,0.00128465,0.00133313,0.00126193,0.00136419,0.00133768,0.0013551,0.00148311,0.00168686,0.00181866,0.00182169,0.00179442,0.00181563,0.0018429,0.00196712,0.00194667,0.00198833,0.00215649,0.00225496,0.00266247,0.00308665,0.00371383,0.00425996,0.00499772,0.00563551,0.00596652,0.00602787,0.00620284,0.00609907,0.00592258,0.00548629,0.0054931,0.00577033,0.00616573,0.00699893,0.00778745,0.00905014,0.0110468,0.013076,0.0158976,0.0188183,0.022308,0.024753,0.0265482,0.026574,0.0274988,0.0266535,0.0252598,0.0227518,0.0213081,0.0198394,0.0196288,0.0185396,0.0184298,0.0178662,0.0184578,0.018501,0.0190304,0.0192001,0.020484,0.0210779,0.0209514,0.0203727,0.020715,0.0209089,0.0217603,0.021374,0.0216891,0.0210551,0.0212937,0.0203469,0.0193145,0.0168694,0.0156559,0.0132063,0.0109188,0.00879033,0.00718981,0.00538176,0.0037108,0.00245493,0.00182927,0.00133768,0.00102636,0.000727162,0.00047417,0.000312831,0.000240872,0.000144675,0.000103015,4.62051e-05,2.34813e-05,1.43917e-05,8.33206e-06,8.33206e-06,7.5746e-06,9.84699e-06,7.5746e-06,8.33206e-06,1.13619e-05,7.5746e-06,8.33206e-06,1.06044e-05,8.33206e-06,1.06044e-05,1.13619e-05,1.21194e-05,9.08953e-06,1.21194e-05,4.54476e-06,9.08953e-06,5.30222e-06,7.5746e-06,7.5746e-06,6.81714e-06,3.7873e-06,3.7873e-06,5.30222e-06,4.54476e-06,4.54476e-06,1.13619e-05,4.54476e-06,3.02984e-06,7.5746e-06,5.30222e-06,7.5746e-06,6.81714e-06,2.27238e-06,6.81714e-06,3.7873e-06,1.28768e-05,8.33206e-06,7.5746e-07,0.0,0.0,7.5746e-07,0.0,1.51492e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51492e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5746e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2441,usf3464_RCC_L1_CL_B.jpg,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1.2e-05,5.1e-05,0.000252,0.000559,0.000847,0.000778,0.000784,0.000818,0.001106,0.001475,0.001949,0.002072,0.002005,0.002128,0.001702,0.001511,0.001425,0.001599,0.00167,0.001565,0.001307,0.001352,0.001244,0.001215,0.001263,0.001375,0.001482,0.001502,0.001519,0.001452,0.001457,0.001492,0.001511,0.00159,0.001627,0.001533,0.00146,0.001504,0.001597,0.001651,0.001734,0.00186,0.001882,0.001985,0.002152,0.002245,0.002045,0.001934,0.001994,0.002056,0.002127,0.002152,0.002167,0.002191,0.002236,0.00233,0.002422,0.002383,0.002523,0.002556,0.002832,0.00309,0.003406,0.003945,0.004144,0.004402,0.004602,0.004566,0.005132,0.0058,0.006405,0.007108,0.00787,0.008743,0.009356,0.009775,0.010293,0.010656,0.010553,0.010036,0.009338,0.00848,0.007893,0.007416,0.007088,0.006871,0.006801,0.007047,0.007328,0.007653,0.007811,0.008062,0.008236,0.008056,0.007779,0.007717,0.007642,0.007689,0.007862,0.007839,0.007696,0.007552,0.007394,0.007006,0.006507,0.00615,0.005653,0.005682,0.005779,0.006017,0.006048,0.005905,0.006112,0.006135,0.00631,0.006288,0.006434,0.006276,0.006089,0.006016,0.006271,0.006874,0.007412,0.008316,0.008458,0.009367,0.009875,0.010636,0.011018,0.011404,0.012295,0.013053,0.013272,0.013245,0.012905,0.011846,0.010433,0.009583,0.008952,0.008622,0.008648,0.008657,0.008465,0.008269,0.007713,0.007154,0.006361,0.005671,0.004601,0.003681,0.002709,0.001975,0.00137,0.000992,0.000546,0.000306,0.000161,7.1e-05,1.7e-05,6e-06,1e-06,0.0,1e-06,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,usf1945_LCC_L1_CL_B.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02984e-06,4.54476e-06,2.27238e-05,6.43841e-05,0.000183305,0.000356764,0.000668838,0.000993031,0.00135585,0.00169444,0.00199364,0.00229965,0.0025996,0.00279351,0.00300485,0.00323208,0.00374867,0.00438494,0.00504469,0.00570898,0.00626723,0.00669671,0.00710574,0.00728374,0.00788592,0.00858733,0.00964626,0.0106378,0.0120838,0.0136169,0.0154855,0.0171224,0.0194614,0.0215232,0.0254499,0.0283328,0.0305741,0.0305597,0.0325859,0.032333,0.0343554,0.0331669,0.0336138,0.0326609,0.0334949,0.0322262,0.0311263,0.0293198,0.0298349,0.0291107,0.0286403,0.0262021,0.0252462,0.0224004,0.0197334,0.0167081,0.0149235,0.0132707,0.0127193,0.0116346,0.0113801,0.0106794,0.0103113,0.00935691,0.00841387,0.00685426,0.00593319,0.00482654,0.00412892,0.00349265,0.00302908,0.00253068,0.00223451,0.00173155,0.00160354,0.00145508,0.00126344,0.0012695,0.00158915,0.00177852,0.00184745,0.0017058,0.00158082,0.0013248,0.0012839,0.00111801,0.000920314,0.00067111,0.00048629,0.000348432,0.000293137,0.000183305,0.000143917,0.000109832,0.000102257,7.5746e-05,6.51416e-05,3.63581e-05,2.49962e-05,9.84699e-06,1.13619e-05,6.81714e-06,2.27238e-06,7.5746e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,usf0280_LMLO_L2_CL_B.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,1.6e-05,6e-05,0.000116,0.000299,0.000447,0.000639,0.000899,0.001043,0.001096,0.001138,0.001152,0.001173,0.001269,0.001357,0.001364,0.001467,0.001458,0.001606,0.001747,0.001838,0.001903,0.001927,0.00183,0.001888,0.001898,0.001767,0.001672,0.001565,0.001607,0.001807,0.001831,0.001998,0.002112,0.002246,0.002423,0.002674,0.002775,0.002836,0.002968,0.003119,0.003393,0.00366,0.003747,0.004085,0.004565,0.005085,0.005575,0.005937,0.005997,0.005926,0.005938,0.006053,0.006597,0.007411,0.008428,0.009193,0.010471,0.01132,0.012514,0.01385,0.015231,0.016866,0.019009,0.021153,0.022785,0.02435,0.024966,0.025324,0.024877,0.024065,0.023432,0.022464,0.021909,0.021666,0.020848,0.02019,0.018622,0.018297,0.01798,0.018301,0.019686,0.020823,0.022166,0.023,0.023224,0.022057,0.02085,0.019267,0.017446,0.016256,0.015718,0.01481,0.01423,0.013782,0.013494,0.013179,0.012612,0.011813,0.01062,0.009342,0.007831,0.006678,0.005364,0.004472,0.003808,0.00317,0.002515,0.001957,0.001425,0.000946,0.000724,0.000504,0.000384,0.000273,0.000134,8.8e-05,5.1e-05,4.1e-05,2.1e-05,2.2e-05,2.9e-05,2.8e-05,1.9e-05,8e-06,1.1e-05,7e-06,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180,usf3049_RCC_L1_CL_B.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,5e-06,1.1e-05,1.9e-05,2.8e-05,3.2e-05,3.9e-05,7.3e-05,0.000109,0.000115,0.000111,0.000113,0.000109,9.4e-05,8.8e-05,8.3e-05,9.1e-05,0.00011,0.000135,0.000127,0.000157,0.000159,0.00022,0.000253,0.000323,0.00042,0.000463,0.000486,0.000492,0.000466,0.000451,0.000491,0.000506,0.000521,0.000558,0.000579,0.000569,0.000521,0.000551,0.000543,0.000568,0.000564,0.000611,0.000614,0.000555,0.000619,0.000649,0.000734,0.000777,0.000744,0.000784,0.000741,0.000763,0.000807,0.000823,0.000968,0.001008,0.001101,0.00112,0.001073,0.001011,0.000955,0.001014,0.001029,0.001071,0.001199,0.001204,0.00133,0.001391,0.001421,0.001559,0.001569,0.001602,0.001527,0.001585,0.001619,0.001606,0.001598,0.00161,0.001615,0.001729,0.001791,0.001705,0.001842,0.001879,0.001989,0.001949,0.002044,0.002092,0.002061,0.00224,0.002353,0.002605,0.002728,0.002939,0.003004,0.003124,0.003189,0.003277,0.003382,0.003564,0.003742,0.004004,0.004068,0.004182,0.004344,0.004598,0.004537,0.004842,0.004826,0.004943,0.005104,0.005119,0.00504,0.005023,0.005106,0.005705,0.006492,0.007416,0.00889,0.010418,0.012012,0.013552,0.015167,0.01688,0.018104,0.018815,0.0193,0.019418,0.019527,0.020333,0.022007,0.024372,0.028043,0.031842,0.035917,0.039628,0.042012,0.043078,0.04351,0.04309,0.041413,0.038149,0.034797,0.030206,0.025673,0.020836,0.016381,0.012407,0.009271,0.006868,0.005213,0.004179,0.0036,0.002878,0.002403,0.0019,0.001272,0.000802,0.000585,0.000293,0.000198,0.000131,0.000125,0.000112,9e-05,5.8e-05,6e-05,3.9e-05,2.5e-05,2e-05,2.3e-05,9e-06,9e-06,8e-06,8e-06,7e-06,1e-05,1.6e-05,1.3e-05,1.7e-05,2.4e-05,9e-06,6e-06,3e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,usf0303_LCC_L1_MS_B.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,2.1e-05,0.000166,0.000489,0.00065,0.00054,0.000695,0.001099,0.001641,0.002097,0.002171,0.002077,0.002256,0.002286,0.002264,0.00218,0.00225,0.002393,0.002353,0.002213,0.002214,0.002204,0.002217,0.002207,0.00218,0.002158,0.002172,0.002465,0.002544,0.002624,0.002541,0.002492,0.002371,0.002248,0.002326,0.002354,0.002526,0.002602,0.002827,0.002923,0.002893,0.002737,0.002464,0.002287,0.002336,0.002364,0.002637,0.00282,0.002908,0.002988,0.00327,0.003545,0.003919,0.004269,0.004526,0.004438,0.004276,0.003991,0.003831,0.003928,0.003832,0.004291,0.004586,0.00492,0.005249,0.005413,0.005514,0.005774,0.006239,0.006849,0.007371,0.008089,0.00872,0.009242,0.009707,0.010368,0.010738,0.011964,0.013907,0.016673,0.0205,0.024827,0.029292,0.034004,0.037293,0.039793,0.041366,0.041871,0.04114,0.038974,0.035825,0.032785,0.029728,0.027255,0.025679,0.023751,0.02251,0.020593,0.018401,0.01617,0.013671,0.011718,0.009674,0.008387,0.007286,0.006434,0.00585,0.005213,0.004521,0.003811,0.003325,0.002847,0.002387,0.001811,0.001451,0.001129,0.000971,0.000783,0.000635,0.000493,0.000401,0.000331,0.000266,0.00024,0.000176,0.000186,0.000122,9.6e-05,5.6e-05,3.2e-05,1.5e-05,7e-06,2e-06,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2083,usf3010_RCC_L1_MS_M.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,1e-06,1.1e-05,4.5e-05,0.000105,0.000221,0.00045,0.000869,0.001639,0.002971,0.004992,0.007893,0.012301,0.018731,0.02745,0.037358,0.049168,0.06022,0.070174,0.077452,0.080727,0.079296,0.074118,0.065947,0.057366,0.048615,0.040825,0.034121,0.028416,0.023465,0.018831,0.015331,0.012,0.009548,0.007243,0.005836,0.004588,0.003869,0.003104,0.002638,0.002456,0.002104,0.001844,0.001602,0.001413,0.001144,0.000746,0.000421,0.000217,7.5e-05,3.4e-05,6e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,usf1143_LMLO_L1_MS_M.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5746e-07,0.0,0.0,7.5746e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5746e-07,7.5746e-07,2.27238e-06,7.5746e-07,1.21194e-05,1.74216e-05,4.46902e-05,7.12013e-05,0.000155279,0.000240115,0.000384032,0.00047114,0.00056658,0.000618088,0.000725647,0.000898348,0.000970307,0.00103772,0.00117331,0.00137706,0.00141797,0.00155582,0.00158309,0.00172322,0.0017823,0.00181336,0.00181563,0.00173458,0.00181942,0.00173383,0.00170883,0.00180579,0.00198682,0.00211028,0.00216103,0.0022239,0.00238146,0.00256779,0.00259733,0.00272156,0.00280412,0.00282457,0.00299651,0.00298364,0.00303136,0.00326768,0.00366156,0.00406529,0.00442054,0.00485381,0.00512573,0.00524541,0.00496288,0.00522269,0.00556885,0.00571352,0.0054113,0.00558779,0.00598394,0.00741251,0.00933267,0.0115248,0.013376,0.0159574,0.0180147,0.0210438,0.022842,0.0246341,0.0240895,0.0247568,0.0248485,0.0248652,0.0236797,0.023176,0.0207408,0.0185994,0.0167262,0.0169936,0.0170057,0.0176193,0.016652,0.016121,0.0149129,0.0142077,0.0125307,0.011446,0.0102568,0.00983562,0.010078,0.0102303,0.00996818,0.01025,0.0102803,0.0100894,0.00945311,0.00952506,0.00945386,0.00951749,0.00903802,0.00883199,0.0083919,0.00855476,0.00815558,0.00792607,0.00745947,0.00749204,0.00735646,0.0071883,0.00693607,0.0074375,0.00761929,0.00737842,0.00697924,0.00633313,0.00576882,0.00524163,0.00470307,0.00440085,0.00398273,0.00405166,0.00372671,0.00394031,0.00415088,0.00512043,0.00583093,0.00654219,0.00652779,0.00669444,0.00615664,0.00587108,0.00488638,0.00448871,0.00402893,0.00403802,0.00393879,0.00401681,0.00358658,0.00341615,0.00292304,0.00269959,0.00194364,0.0016808,0.00134222,0.00148689,0.00147856,0.00158839,0.00151189,0.00137328,0.00106272,0.00109226,0.00113771,0.00118164,0.00112028,0.00118997,0.00121345,0.00130738,0.000608998,7.5746e-05,1.51492e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
